2025	50.496166	-104.657715
2026	50.495281	-104.673142
2027	\N	\N
2028	50.443390	-104.549881
2029	50.411949	-104.618828
2030	\N	\N
2031	50.455029	-104.558456
2032	50.455223	-104.623207
2033	50.484718	-104.607292
2034	50.447479	-104.590172
2035	50.446861	-104.581444
2036	50.446865	-104.556892
2037	50.470684	-104.619103
2038	50.404610	-104.623085
2039	50.410210	-104.617180
2040	50.483921	-104.617874
2041	50.476978	-104.573769
2042	50.444359	-104.607529
2043	\N	\N
2044	50.465866	-104.618347
2045	50.451244	-104.631363
2046	50.443199	-104.586502
2047	50.458847	-104.628433
2048	50.451244	-104.631363
2049	50.451244	-104.631363
2050	50.463108	-104.573990
2051	50.466065	-104.614769
2052	50.443504	-104.546928
2053	50.444500	-104.545174
2054	50.404377	-104.620323
2055	50.447693	-104.551346
2056	50.488991	-104.630981
2057	50.445358	-104.619202
2058	50.447441	-104.609528
2059	\N	\N
2060	50.472832	-104.569077
2061	\N	\N
2062	50.501499	-104.648338
2063	50.501499	-104.648338
2064	50.494930	-104.669830
2065	50.501499	-104.648338
2066	50.501499	-104.648338
2067	50.443771	-104.597290
2068	50.450111	-104.610413
2069	50.446350	-104.529572
2070	50.497810	-104.643433
2071	\N	\N
2072	50.443924	-104.536438
2073	50.445938	-104.545143
2074	50.447861	-104.609787
2075	50.458057	-104.606644
2076	50.445599	-104.618530
2077	50.446041	-104.572044
2078	50.460941	-104.582909
2079	50.463032	-104.652863
2080	50.444710	-104.617622
2081	50.476620	-104.608330
2082	50.439579	-104.542007
2083	50.405624	-104.619095
2084	50.405315	-104.647003
2085	50.404610	-104.623085
2086	50.451229	-104.611382
2087	50.444981	-104.533310
2088	50.405315	-104.647003
2089	50.485214	-104.617958
2090	50.496140	-104.643089
2091	50.444531	-104.545532
2092	50.405079	-104.620873
2093	50.455341	-104.642700
2094	50.451244	-104.631363
2095	50.451244	-104.631363
2096	50.451244	-104.631363
2097	50.451244	-104.631363
2098	50.451244	-104.631363
2099	50.451244	-104.631363
2100	50.428711	-104.537216
2101	50.447666	-104.559517
2102	50.483948	-104.664284
2103	50.412659	-104.618401
2104	50.418549	-104.618332
2105	50.495476	-104.645241
2106	50.451542	-104.531517
2107	50.441261	-104.566467
2108	50.446098	-104.543350
2109	50.466770	-104.617333
2110	50.407906	-104.609932
2111	50.446442	-104.572044
2112	50.450481	-104.618324
2113	50.482719	-104.619034
2114	50.412300	-104.617027
2115	50.450111	-104.618584
2116	50.455490	-104.612648
2117	50.452622	-104.618584
2118	50.447720	-104.609787
2119	50.407906	-104.609932
2120	50.447971	-104.618874
2121	50.458721	-104.605942
2122	50.444801	-104.624352
2123	50.451244	-104.631363
2124	50.448410	-104.610413
2125	50.445049	-104.646843
2126	50.451244	-104.631363
2127	50.451244	-104.631363
2128	50.451244	-104.631363
2129	50.451244	-104.631363
2130	50.467060	-104.607842
2131	50.452560	-104.605927
2132	50.448250	-104.604492
2133	50.452347	-104.607590
2134	50.452347	-104.607590
2135	50.452347	-104.607590
2136	50.445931	-104.618584
2137	50.462692	-104.572075
2138	50.481953	-104.618431
2139	50.447353	-104.633820
2140	50.435696	-104.630096
2141	50.455780	-104.606712
2142	50.448139	-104.536743
2143	50.447472	-104.580269
2144	50.413506	-104.618393
2145	50.444908	-104.624352
2146	50.446331	-104.547836
2147	50.405315	-104.646805
2148	50.446861	-104.577690
2149	50.459202	-104.605942
2150	50.501499	-104.648338
2151	50.501499	-104.648338
2152	50.450111	-104.618584
2153	50.443039	-104.568626
2154	50.446865	-104.552559
2155	50.483921	-104.617874
2156	50.448769	-104.536018
2157	50.501499	-104.648338
2158	50.445950	-104.615860
2159	50.471737	-104.595078
2160	50.445782	-104.613289
2161	50.419617	-104.593460
